SampleID	FrogSpecies	FrogGenus	FrogFamily	FrogOrder	LifeStage	CaptiveWild	CaptiveWild2	Species_captive_wild	Type_of_captivity	FrogSex	Locality	State	Country	Region	Latitude	Longitude	CollectionHabitat	HabitatClass	Larval_Dev_Site	CollectionDate	MonthYear	CollectionSeason	BioZone	CollectionMacrohabitat	RinseMethod	SampleType	ExtractionMethod	SequenceMethod	SequenceCenter	SampleContact	Keep_1	ID_Sampo	GenerationCaptivity	Duration.Captivity	CaptivitySubstrateDetailed	GroupedSubstrate	BinarySubstrate	Description
Lithobates.catesbeianus.NA.BF3	Lithobates catesbeianus	Lithobates	Ranidae	Anura	Adult	Wild	Wild	Lithobates catesbeianus.Wild	unknown	Unknown	Golf_course_?	Colorado?	USA	Temperate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Doug.Woodhams	Keep	Lithobates.catesbeianus.NA.BF3	NA	NA	NA	NA		NA
Lithobates.catesbeianus.NA.BF4	Lithobates catesbeianus	Lithobates	Ranidae	Anura	Adult	Wild	Wild	Lithobates catesbeianus.Wild	unknown	Unknown	Golf_course_?	Colorado?	USA	Temperate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Doug.Woodhams	Keep	Lithobates.catesbeianus.NA.BF4	NA	NA	NA	NA		NA
Lithobates.catesbeianus.NA.BF5	Lithobates catesbeianus	Lithobates	Ranidae	Anura	Adult	Wild	Wild	Lithobates catesbeianus.Wild	unknown	Unknown	Golf_course_?	Colorado?	USA	Temperate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Doug.Woodhams	Keep	Lithobates.catesbeianus.NA.BF5	NA	NA	NA	NA		NA
Lithobates.catesbeianus.NA.BF6	Lithobates catesbeianus	Lithobates	Ranidae	Anura	Adult	Wild	Wild	Lithobates catesbeianus.Wild	unknown	Unknown	Golf_course_?	Colorado?	USA	Temperate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Doug.Woodhams	Keep	Lithobates.catesbeianus.NA.BF6	NA	NA	NA	NA		NA
Lithobates.catesbeianus.NA.BF7	Lithobates catesbeianus	Lithobates	Ranidae	Anura	Adult	Wild	Wild	Lithobates catesbeianus.Wild	unknown	Unknown	Golf_course_?	Colorado?	USA	Temperate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Doug.Woodhams	Keep	Lithobates.catesbeianus.NA.BF7	NA	NA	NA	NA		NA
Lithobates.catesbeianus.NA.BF8	Lithobates catesbeianus	Lithobates	Ranidae	Anura	Adult	Wild	Wild	Lithobates catesbeianus.Wild	unknown	Unknown	Golf_course_?	Colorado?	USA	Temperate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Doug.Woodhams	Keep	Lithobates.catesbeianus.NA.BF8	NA	NA	NA	NA		NA
Lithobates.catesbeianus.NA.BF9	Lithobates catesbeianus	Lithobates	Ranidae	Anura	Adult	Wild	Wild	Lithobates catesbeianus.Wild	unknown	Unknown	Golf_course_?	Colorado?	USA	Temperate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Doug.Woodhams	Keep	Lithobates.catesbeianus.NA.BF9	NA	NA	NA	NA		NA
J2.40	Mantella aurantiaca	Mantella	Mantellidae	Anura	Adult	Wild	Wild	Mantella aurantiaca.Wild	unknown	Male	Torotorofotsy	Mine	Madagascar	Tropical	_18.87622	48.37072	Terrestrial	Terrestrial	Pond	4.Feb.14	February.2014	Wet	TropicalHumidForest	Forested	50ml.filtersterilize	Ventral	MoBioPS_Single	2x150	Colorado	Vences.MollyBletz	Keep	J2.40	NA	NA	NA	NA		NA
J2.41	Mantella aurantiaca	Mantella	Mantellidae	Anura	Adult	Wild	Wild	Mantella aurantiaca.Wild	unknown	Male	Torotorofotsy	Mine	Madagascar	Tropical	_18.87622	48.37072	Terrestrial	Terrestrial	Pond	4.Feb.14	February.2014	Wet	TropicalHumidForest	Forested	50ml.filtersterilize	Ventral	MoBioPS_Single	2x150	Colorado	Vences.MollyBletz	Keep	J2.41	NA	NA	NA	NA		NA
J2.42	Mantella aurantiaca	Mantella	Mantellidae	Anura	Adult	Wild	Wild	Mantella aurantiaca.Wild	unknown	Male	Torotorofotsy	Mine	Madagascar	Tropical	_18.87622	48.37072	Terrestrial	Terrestrial	Pond	4.Feb.14	February.2014	Wet	TropicalHumidForest	Forested	50ml.filtersterilize	Ventral	MoBioPS_Single	2x150	Colorado	Vences.MollyBletz	Keep	J2.42	NA	NA	NA	NA		NA
J2.43	Mantella aurantiaca	Mantella	Mantellidae	Anura	Adult	Wild	Wild	Mantella aurantiaca.Wild	unknown	Male	Torotorofotsy	Mine	Madagascar	Tropical	_18.87622	48.37072	Terrestrial	Terrestrial	Pond	4.Feb.14	February.2014	Wet	TropicalHumidForest	Forested	50ml.filtersterilize	Ventral	MoBioPS_Single	2x150	Colorado	Vences.MollyBletz	Keep	J2.43	NA	NA	NA	NA		NA
J2.44	Mantella aurantiaca	Mantella	Mantellidae	Anura	Adult	Wild	Wild	Mantella aurantiaca.Wild	unknown	Male	Torotorofotsy	Mine	Madagascar	Tropical	_18.87622	48.37072	Terrestrial	Terrestrial	Pond	4.Feb.14	February.2014	Wet	TropicalHumidForest	Forested	50ml.filtersterilize	Ventral	MoBioPS_Single	2x150	Colorado	Vences.MollyBletz	Keep	J2.44	NA	NA	NA	NA		NA
J2.50	Mantella aurantiaca	Mantella	Mantellidae	Anura	Adult	Wild	Wild	Mantella aurantiaca.Wild	unknown	Female	Torotorofotsy	Mine	Madagascar	Tropical	_18.87622	48.37072	Terrestrial	Terrestrial	Pond	4.Feb.14	February.2014	Wet	TropicalHumidForest	Forested	50ml.filtersterilize	Ventral	MoBioPS_Single	2x150	Colorado	Vences.MollyBletz	Keep	J2.50	NA	NA	NA	NA		NA
Kuba.37	Osteopilus septentrionalis	Osteopilus	Hylidae	Anura	Adult	Wild	Wild	Osteopilus septentrionalis.Wild	unknown	Male	La Melba.Holguin	NA	Cuba	Tropical	20.446506	_74.806365	Aquatic	Arboreal	Pond	24.1.15	January.2015	Unknown	Tropical.wet.forest	Forested	50ml.filtersterilize	Ventral	MoBioPS_Plate	2x150	Colorado	Vences.ArielRodriguez	Keep	Kuba.37	NA	NA	NA	NA		NA
Kuba.38	Osteopilus septentrionalis	Osteopilus	Hylidae	Anura	Adult	Wild	Wild	Osteopilus septentrionalis.Wild	unknown	Male	La Melba.Holguin	NA	Cuba	Tropical	20.446506	_74.806365	Aquatic	Arboreal	Pond	24.1.15	January.2015	Unknown	Tropical.wet.forest	Forested	50ml.filtersterilize	Ventral	MoBioPS_Plate	2x150	Colorado	Vences.ArielRodriguez	Keep	Kuba.38	NA	NA	NA	NA		NA
Kuba.39	Osteopilus septentrionalis	Osteopilus	Hylidae	Anura	Adult	Wild	Wild	Osteopilus septentrionalis.Wild	unknown	Male	La Melba.Holguin	NA	Cuba	Tropical	20.446506	_74.806365	Aquatic	Arboreal	Pond	24.1.15	January.2015	Unknown	Tropical.wet.forest	Forested	50ml.filtersterilize	Ventral	MoBioPS_Plate	2x150	Colorado	Vences.ArielRodriguez	Keep	Kuba.39	NA	NA	NA	NA		NA
Kuba.40	Osteopilus septentrionalis	Osteopilus	Hylidae	Anura	Adult	Wild	Wild	Osteopilus septentrionalis.Wild	unknown	Male	La Melba.Holguin	NA	Cuba	Tropical	20.446506	_74.806365	Aquatic	Arboreal	Pond	24.1.15	January.2015	Unknown	Tropical.wet.forest	Forested	50ml.filtersterilize	Ventral	MoBioPS_Plate	2x150	Colorado	Vences.ArielRodriguez	Keep	Kuba.40	NA	NA	NA	NA		NA
Kuba.41	Osteopilus septentrionalis	Osteopilus	Hylidae	Anura	Adult	Wild	Wild	Osteopilus septentrionalis.Wild	unknown	Male	La Melba.Holguin	NA	Cuba	Tropical	20.446506	_74.806365	Aquatic	Arboreal	Pond	24.1.15	January.2015	Unknown	Tropical.wet.forest	Forested	50ml.filtersterilize	Ventral	MoBioPS_Plate	2x150	Colorado	Vences.ArielRodriguez	Keep	Kuba.41	NA	NA	NA	NA		NA
Kuba.42	Osteopilus septentrionalis	Osteopilus	Hylidae	Anura	Adult	Wild	Wild	Osteopilus septentrionalis.Wild	unknown	Male	La Melba.Holguin	NA	Cuba	Tropical	20.446506	_74.806365	Aquatic	Arboreal	Pond	24.1.15	January.2015	Unknown	Tropical.wet.forest	Forested	50ml.filtersterilize	Ventral	MoBioPS_Plate	2x150	Colorado	Vences.ArielRodriguez	Keep	Kuba.42	NA	NA	NA	NA		NA
AL.Exp.P10D0	Plethodon cinereus	Plethodon	Plethodontidae	Caudata	Adult	Wild	Wild	Plethodon cinereus.Wild	unknown	Unknown	NA	Virginia	USA	Temperate	38.5098	_79.1844	Terrestrial	Terrestrial	Terrestrial	10_13_07	October.2011	Unknown	NA	Unknown	DNA_Free_Water	Ventral	MoBioPS_Single	DoubleIndex	Colorado	Andrew.Loudon	Keep	AL.Exp.P10D0	NA	NA	NA	NA		NA
AL.Exp.P11D0	Plethodon cinereus	Plethodon	Plethodontidae	Caudata	Adult	Wild	Wild	Plethodon cinereus.Wild	unknown	Unknown	NA	Virginia	USA	Temperate	38.5098	_79.1844	Terrestrial	Terrestrial	Terrestrial	10_13_07	October.2011	Unknown	Eastern.deciduous.forest	Unknown	DNA_Free_Water	Ventral	MoBioPS_Single	DoubleIndex	Colorado	Andrew.Loudon	Keep	AL.Exp.P11D0	NA	NA	NA	NA		NA
AL.Exp.P12D0	Plethodon cinereus	Plethodon	Plethodontidae	Caudata	Adult	Wild	Wild	Plethodon cinereus.Wild	unknown	Unknown	NA	Virginia	USA	Temperate	38.5098	_79.1844	Terrestrial	Terrestrial	Terrestrial	10_13_07	October.2011	Unknown	Eastern.deciduous.forest	Unknown	DNA_Free_Water	Ventral	MoBioPS_Single	DoubleIndex	Colorado	Andrew.Loudon	Keep	AL.Exp.P12D0	NA	NA	NA	NA		NA
AL.Exp.P13D0	Plethodon cinereus	Plethodon	Plethodontidae	Caudata	Adult	Wild	Wild	Plethodon cinereus.Wild	unknown	Unknown	NA	Virginia	USA	Temperate	38.5098	_79.1844	Terrestrial	Terrestrial	Terrestrial	10_13_07	October.2011	Unknown	Eastern.deciduous.forest	Unknown	DNA_Free_Water	Ventral	MoBioPS_Single	DoubleIndex	Colorado	Andrew.Loudon	Keep	AL.Exp.P13D0	NA	NA	NA	NA		NA
AL.Exp.P14D0	Plethodon cinereus	Plethodon	Plethodontidae	Caudata	Adult	Wild	Wild	Plethodon cinereus.Wild	unknown	Unknown	NA	Virginia	USA	Temperate	38.5098	_79.1844	Terrestrial	Terrestrial	Terrestrial	10_13_07	October.2011	Unknown	Eastern.deciduous.forest	Unknown	DNA_Free_Water	Ventral	MoBioPS_Single	DoubleIndex	Colorado	Andrew.Loudon	Keep	AL.Exp.P14D0	NA	NA	NA	NA		NA
AL.Exp.P15D0	Plethodon cinereus	Plethodon	Plethodontidae	Caudata	Adult	Wild	Wild	Plethodon cinereus.Wild	unknown	Unknown	NA	Virginia	USA	Temperate	38.5098	_79.1844	Terrestrial	Terrestrial	Terrestrial	10_13_07	October.2011	Unknown	Eastern.deciduous.forest	Unknown	DNA_Free_Water	Ventral	MoBioPS_Single	DoubleIndex	Colorado	Andrew.Loudon	Keep	AL.Exp.P15D0	NA	NA	NA	NA		NA
AL.Exp.P16D0	Plethodon cinereus	Plethodon	Plethodontidae	Caudata	Adult	Wild	Wild	Plethodon cinereus.Wild	unknown	Unknown	NA	Virginia	USA	Temperate	38.5098	_79.1844	Terrestrial	Terrestrial	Terrestrial	10_13_07	October.2011	Unknown	Eastern.deciduous.forest	Unknown	DNA_Free_Water	Ventral	MoBioPS_Single	DoubleIndex	Colorado	Andrew.Loudon	Keep	AL.Exp.P16D0	NA	NA	NA	NA		NA
AL.Exp.P17D0	Plethodon cinereus	Plethodon	Plethodontidae	Caudata	Adult	Wild	Wild	Plethodon cinereus.Wild	unknown	Unknown	NA	Virginia	USA	Temperate	38.5098	_79.1844	Terrestrial	Terrestrial	Terrestrial	10_13_07	October.2011	Unknown	Eastern.deciduous.forest	Unknown	DNA_Free_Water	Ventral	MoBioPS_Single	DoubleIndex	Colorado	Andrew.Loudon	Keep	AL.Exp.P17D0	NA	NA	NA	NA		NA
AL.Exp.P18D0	Plethodon cinereus	Plethodon	Plethodontidae	Caudata	Adult	Wild	Wild	Plethodon cinereus.Wild	unknown	Unknown	NA	Virginia	USA	Temperate	38.5098	_79.1844	Terrestrial	Terrestrial	Terrestrial	10_13_07	October.2011	Unknown	Eastern.deciduous.forest	Unknown	DNA_Free_Water	Ventral	MoBioPS_Single	DoubleIndex	Colorado	Andrew.Loudon	Keep	AL.Exp.P18D0	NA	NA	NA	NA		NA
AL.Exp.P19D0	Plethodon cinereus	Plethodon	Plethodontidae	Caudata	Adult	Wild	Wild	Plethodon cinereus.Wild	unknown	Unknown	NA	Virginia	USA	Temperate	38.5098	_79.1844	Terrestrial	Terrestrial	Terrestrial	10_13_07	October.2011	Unknown	Eastern.deciduous.forest	Unknown	DNA_Free_Water	Ventral	MoBioPS_Single	DoubleIndex	Colorado	Andrew.Loudon	Keep	AL.Exp.P19D0	NA	NA	NA	NA		NA
AL.Exp.P1D0	Plethodon cinereus	Plethodon	Plethodontidae	Caudata	Adult	Wild	Wild	Plethodon cinereus.Wild	unknown	Unknown	NA	Virginia	USA	Temperate	38.5098	_79.1844	Terrestrial	Terrestrial	Terrestrial	10_13_07	October.2011	Unknown	Eastern.deciduous.forest	Unknown	DNA_Free_Water	Ventral	MoBioPS_Single	DoubleIndex	Colorado	Andrew.Loudon	Keep	AL.Exp.P1D0	NA	NA	NA	NA		NA
AL.Exp.P20D0	Plethodon cinereus	Plethodon	Plethodontidae	Caudata	Adult	Wild	Wild	Plethodon cinereus.Wild	unknown	Unknown	NA	Virginia	USA	Temperate	38.5098	_79.1844	Terrestrial	Terrestrial	Terrestrial	10_13_07	October.2011	Unknown	Eastern.deciduous.forest	Unknown	DNA_Free_Water	Ventral	MoBioPS_Single	DoubleIndex	Colorado	Andrew.Loudon	Keep	AL.Exp.P20D0	NA	NA	NA	NA		NA
AL.Exp.P2D0	Plethodon cinereus	Plethodon	Plethodontidae	Caudata	Adult	Wild	Wild	Plethodon cinereus.Wild	unknown	Unknown	NA	Virginia	USA	Temperate	38.5098	_79.1844	Terrestrial	Terrestrial	Terrestrial	10_13_07	October.2011	Unknown	Eastern.deciduous.forest	Unknown	DNA_Free_Water	Ventral	MoBioPS_Single	DoubleIndex	Colorado	Andrew.Loudon	Keep	AL.Exp.P2D0	NA	NA	NA	NA		NA
AL.Exp.P3D0	Plethodon cinereus	Plethodon	Plethodontidae	Caudata	Adult	Wild	Wild	Plethodon cinereus.Wild	unknown	Unknown	NA	Virginia	USA	Temperate	38.5098	_79.1844	Terrestrial	Terrestrial	Terrestrial	10_13_07	October.2011	Unknown	Eastern.deciduous.forest	Unknown	DNA_Free_Water	Ventral	MoBioPS_Single	DoubleIndex	Colorado	Andrew.Loudon	Keep	AL.Exp.P3D0	NA	NA	NA	NA		NA
AL.Exp.P4D0	Plethodon cinereus	Plethodon	Plethodontidae	Caudata	Adult	Wild	Wild	Plethodon cinereus.Wild	unknown	Unknown	NA	Virginia	USA	Temperate	38.5098	_79.1844	Terrestrial	Terrestrial	Terrestrial	10_13_07	October.2011	Unknown	Eastern.deciduous.forest	Unknown	DNA_Free_Water	Ventral	MoBioPS_Single	DoubleIndex	Colorado	Andrew.Loudon	Keep	AL.Exp.P4D0	NA	NA	NA	NA		NA
AL.Exp.P5D0	Plethodon cinereus	Plethodon	Plethodontidae	Caudata	Adult	Wild	Wild	Plethodon cinereus.Wild	unknown	Unknown	NA	Virginia	USA	Temperate	38.5098	_79.1844	Terrestrial	Terrestrial	Terrestrial	10_13_07	October.2011	Unknown	Eastern.deciduous.forest	Unknown	DNA_Free_Water	Ventral	MoBioPS_Single	DoubleIndex	Colorado	Andrew.Loudon	Keep	AL.Exp.P5D0	NA	NA	NA	NA		NA
AL.Exp.P6D0	Plethodon cinereus	Plethodon	Plethodontidae	Caudata	Adult	Wild	Wild	Plethodon cinereus.Wild	unknown	Unknown	NA	Virginia	USA	Temperate	38.5098	_79.1844	Terrestrial	Terrestrial	Terrestrial	10_13_07	October.2011	Unknown	Eastern.deciduous.forest	Unknown	DNA_Free_Water	Ventral	MoBioPS_Single	DoubleIndex	Colorado	Andrew.Loudon	Keep	AL.Exp.P6D0	NA	NA	NA	NA		NA
AL.Exp.P7D0	Plethodon cinereus	Plethodon	Plethodontidae	Caudata	Adult	Wild	Wild	Plethodon cinereus.Wild	unknown	Unknown	NA	Virginia	USA	Temperate	38.5098	_79.1844	Terrestrial	Terrestrial	Terrestrial	10_13_07	October.2011	Unknown	Eastern.deciduous.forest	Unknown	DNA_Free_Water	Ventral	MoBioPS_Single	DoubleIndex	Colorado	Andrew.Loudon	Keep	AL.Exp.P7D0	NA	NA	NA	NA		NA
AL.Exp.P8D0	Plethodon cinereus	Plethodon	Plethodontidae	Caudata	Adult	Wild	Wild	Plethodon cinereus.Wild	unknown	Unknown	NA	Virginia	USA	Temperate	38.5098	_79.1844	Terrestrial	Terrestrial	Terrestrial	10_13_07	October.2011	Unknown	Eastern.deciduous.forest	Unknown	DNA_Free_Water	Ventral	MoBioPS_Single	DoubleIndex	Colorado	Andrew.Loudon	Keep	AL.Exp.P8D0	NA	NA	NA	NA		NA
AL.Exp.P9D0	Plethodon cinereus	Plethodon	Plethodontidae	Caudata	Adult	Wild	Wild	Plethodon cinereus.Wild	unknown	Unknown	NA	Virginia	USA	Temperate	38.5098	_79.1844	Terrestrial	Terrestrial	Terrestrial	10_13_07	October.2011	Unknown	Eastern.deciduous.forest	Unknown	DNA_Free_Water	Ventral	MoBioPS_Single	DoubleIndex	Colorado	Andrew.Loudon	Keep	AL.Exp.P9D0	NA	NA	NA	NA		NA
PL.L.l..1	Rana luteiventris	Rana	Ranidae	Anura	Adult	Wild	Wild	Rana luteiventris.Wild	unknown	Uknown	Park Lake	Montana	USA	Temperate	NA	NA	Aquatic	Semi_aquatic	Pond	5_31_2016	May.2016	Spring	Rocky.Mountains	Unknown	Sterile_Provasoli	Skin	MoBioPS_tubes	2x150	Dalhousie	Andy.Loudon	Keep	PL.L.l..1	NA	NA	NA	NA		Illumina.MiSeq
PL.L.l..10	Rana luteiventris	Rana	Ranidae	Anura	Adult	Wild	Wild	Rana luteiventris.Wild	unknown	Uknown	Park Lake	Montana	USA	Temperate	NA	NA	Aquatic	Semi_aquatic	Pond	5_31_2016	May.2016	Spring	Rocky.Mountains	Unknown	Sterile_Provasoli	Skin	MoBioPS_tubes	2x150	Dalhousie	Andy.Loudon	Keep	PL.L.l..10	NA	NA	NA	NA		Illumina.MiSeq
PL.L.l..2	Rana luteiventris	Rana	Ranidae	Anura	Adult	Wild	Wild	Rana luteiventris.Wild	unknown	Uknown	Park Lake	Montana	USA	Temperate	NA	NA	Aquatic	Semi_aquatic	Pond	5_31_2016	May.2016	Spring	Rocky.Mountains	Unknown	Sterile_Provasoli	Skin	MoBioPS_tubes	2x150	Dalhousie	Andy.Loudon	Keep	PL.L.l..2	NA	NA	NA	NA		Illumina.MiSeq
PL.L.l..3	Rana luteiventris	Rana	Ranidae	Anura	Adult	Wild	Wild	Rana luteiventris.Wild	unknown	Uknown	Park Lake	Montana	USA	Temperate	NA	NA	Aquatic	Semi_aquatic	Pond	5_31_2016	May.2016	Spring	Rocky.Mountains	Unknown	Sterile_Provasoli	Skin	MoBioPS_tubes	2x150	Dalhousie	Andy.Loudon	Keep	PL.L.l..3	NA	NA	NA	NA		Illumina.MiSeq
PL.L.l..4	Rana luteiventris	Rana	Ranidae	Anura	Adult	Wild	Wild	Rana luteiventris.Wild	unknown	Uknown	Park Lake	Montana	USA	Temperate	NA	NA	Aquatic	Semi_aquatic	Pond	5_31_2016	May.2016	Spring	Rocky.Mountains	Unknown	Sterile_Provasoli	Skin	MoBioPS_tubes	2x150	Dalhousie	Andy.Loudon	Keep	PL.L.l..4	NA	NA	NA	NA		Illumina.MiSeq
PL.L.l..5	Rana luteiventris	Rana	Ranidae	Anura	Adult	Wild	Wild	Rana luteiventris.Wild	unknown	Uknown	Park Lake	Montana	USA	Temperate	NA	NA	Aquatic	Semi_aquatic	Pond	5_31_2016	May.2016	Spring	Rocky.Mountains	Unknown	Sterile_Provasoli	Skin	MoBioPS_tubes	2x150	Dalhousie	Andy.Loudon	Keep	PL.L.l..5	NA	NA	NA	NA		Illumina.MiSeq
PL.L.l..6	Rana luteiventris	Rana	Ranidae	Anura	Adult	Wild	Wild	Rana luteiventris.Wild	unknown	Uknown	Park Lake	Montana	USA	Temperate	NA	NA	Aquatic	Semi_aquatic	Pond	5_31_2016	May.2016	Spring	Rocky.Mountains	Unknown	Sterile_Provasoli	Skin	MoBioPS_tubes	2x150	Dalhousie	Andy.Loudon	Keep	PL.L.l..6	NA	NA	NA	NA		Illumina.MiSeq
PL.L.l..7	Rana luteiventris	Rana	Ranidae	Anura	Adult	Wild	Wild	Rana luteiventris.Wild	unknown	Uknown	Park Lake	Montana	USA	Temperate	NA	NA	Aquatic	Semi_aquatic	Pond	5_31_2016	May.2016	Spring	Rocky.Mountains	Unknown	Sterile_Provasoli	Skin	MoBioPS_tubes	2x150	Dalhousie	Andy.Loudon	Keep	PL.L.l..7	NA	NA	NA	NA		Illumina.MiSeq
PL.L.l..8	Rana luteiventris	Rana	Ranidae	Anura	Adult	Wild	Wild	Rana luteiventris.Wild	unknown	Uknown	Park Lake	Montana	USA	Temperate	NA	NA	Aquatic	Semi_aquatic	Pond	5_31_2016	May.2016	Spring	Rocky.Mountains	Unknown	Sterile_Provasoli	Skin	MoBioPS_tubes	2x150	Dalhousie	Andy.Loudon	Keep	PL.L.l..8	NA	NA	NA	NA		Illumina.MiSeq
PL.L.l..9	Rana luteiventris	Rana	Ranidae	Anura	Adult	Wild	Wild	Rana luteiventris.Wild	unknown	Uknown	Park Lake	Montana	USA	Temperate	NA	NA	Aquatic	Semi_aquatic	Pond	5_31_2016	May.2016	Spring	Rocky.Mountains	Unknown	Sterile_Provasoli	Skin	MoBioPS_tubes	2x150	Dalhousie	Andy.Loudon	Keep	PL.L.l..9	NA	NA	NA	NA		Illumina.MiSeq
OSF.F304	Rana pretsiosa	Rana	Ranidae	Anura	Adult	Wild	Wild	Rana pretsiosa.Wild	unknown	Uknown	Maria	British Columbia	Canada	Temperate	NA	NA	Aquatic	Semi_aquatic	NA	3_11_2016	March.2017	Spring	Pacific.Northwest	Unknown	Sterile_Provasoli	skin	MoBioPS_Plate	2x181	Dalhousie	Andy.Loudon	Keep	OSF.F304	NA	NA	NA	NA		Illumina.MiSeq
OSF.F307	Rana pretsiosa	Rana	Ranidae	Anura	Adult	Wild	Wild	Rana pretsiosa.Wild	unknown	Uknown	Maria	British Columbia	Canada	Temperate	NA	NA	Aquatic	Semi_aquatic	NA	3_11_2016	March.2018	Spring	Pacific.Northwest	Unknown	Sterile_Provasoli	skin	MoBioPS_Plate	2x182	Dalhousie	Andy.Loudon	Keep	OSF.F307	NA	NA	NA	NA		Illumina.MiSeq
OSF.F317	Rana pretsiosa	Rana	Ranidae	Anura	Adult	Wild	Wild	Rana pretsiosa.Wild	unknown	Uknown	Maria	British Columbia	Canada	Temperate	NA	NA	Aquatic	Semi_aquatic	NA	3_11_2016	March.2019	Spring	Pacific.Northwest	Unknown	Sterile_Provasoli	skin	MoBioPS_Plate	2x183	Dalhousie	Andy.Loudon	Keep	OSF.F317	NA	NA	NA	NA		Illumina.MiSeq
OSF.F318	Rana pretsiosa	Rana	Ranidae	Anura	Adult	Wild	Wild	Rana pretsiosa.Wild	unknown	Uknown	Morris	British Columbia	Canada	Temperate	NA	NA	Aquatic	Semi_aquatic	NA	3_10_2016	March.2024	Spring	Pacific.Northwest	Unknown	Sterile_Provasoli	skin	MoBioPS_Plate	2x184	Dalhousie	Andy.Loudon	Keep	OSF.F318	NA	NA	NA	NA		Illumina.MiSeq
OSF.F320	Rana pretsiosa	Rana	Ranidae	Anura	Adult	Wild	Wild	Rana pretsiosa.Wild	unknown	Uknown	Morris	British Columbia	Canada	Temperate	NA	NA	Aquatic	Semi_aquatic	NA	3_10_2016	March.2025	Spring	Pacific.Northwest	Unknown	Sterile_Provasoli	skin	MoBioPS_Plate	2x185	Dalhousie	Andy.Loudon	Keep	OSF.F320	NA	NA	NA	NA		Illumina.MiSeq
OSF.F321	Rana pretsiosa	Rana	Ranidae	Anura	Adult	Wild	Wild	Rana pretsiosa.Wild	unknown	Uknown	Maria	British Columbia	Canada	Temperate	NA	NA	Aquatic	Semi_aquatic	NA	3_11_2016	March.2020	Spring	Pacific.Northwest	Unknown	Sterile_Provasoli	skin	MoBioPS_Plate	2x186	Dalhousie	Andy.Loudon	Keep	OSF.F321	NA	NA	NA	NA		Illumina.MiSeq
OSF.F323	Rana pretsiosa	Rana	Ranidae	Anura	Adult	Wild	Wild	Rana pretsiosa.Wild	unknown	Uknown	Maria	British Columbia	Canada	Temperate	NA	NA	Aquatic	Semi_aquatic	NA	3_11_2016	March.2021	Spring	Pacific.Northwest	Unknown	Sterile_Provasoli	skin	MoBioPS_Plate	2x187	Dalhousie	Andy.Loudon	Keep	OSF.F323	NA	NA	NA	NA		Illumina.MiSeq
OSF.F330	Rana pretsiosa	Rana	Ranidae	Anura	Adult	Wild	Wild	Rana pretsiosa.Wild	unknown	Uknown	Morris	British Columbia	Canada	Temperate	NA	NA	Aquatic	Semi_aquatic	NA	3_10_2016	March.2026	Spring	Pacific.Northwest	Unknown	Sterile_Provasoli	skin	MoBioPS_Plate	2x188	Dalhousie	Andy.Loudon	Keep	OSF.F330	NA	NA	NA	NA		Illumina.MiSeq
OSF.F332	Rana pretsiosa	Rana	Ranidae	Anura	Adult	Wild	Wild	Rana pretsiosa.Wild	unknown	Uknown	Morris	British Columbia	Canada	Temperate	NA	NA	Aquatic	Semi_aquatic	NA	3_10_2016	March.2027	Spring	Pacific.Northwest	Unknown	Sterile_Provasoli	skin	MoBioPS_Plate	2x189	Dalhousie	Andy.Loudon	Keep	OSF.F332	NA	NA	NA	NA		Illumina.MiSeq
OSF.F334	Rana pretsiosa	Rana	Ranidae	Anura	Adult	Wild	Wild	Rana pretsiosa.Wild	unknown	Uknown	Morris	British Columbia	Canada	Temperate	NA	NA	Aquatic	Semi_aquatic	NA	3_10_2016	March.2028	Spring	Pacific.Northwest	Unknown	Sterile_Provasoli	skin	MoBioPS_Plate	2x190	Dalhousie	Andy.Loudon	Keep	OSF.F334	NA	NA	NA	NA		Illumina.MiSeq
OSF.F337	Rana pretsiosa	Rana	Ranidae	Anura	Adult	Wild	Wild	Rana pretsiosa.Wild	unknown	Uknown	Maria	British Columbia	Canada	Temperate	NA	NA	Aquatic	Semi_aquatic	NA	3_11_2016	March.2022	Spring	Pacific.Northwest	Unknown	Sterile_Provasoli	skin	MoBioPS_Plate	2x191	Dalhousie	Andy.Loudon	Keep	OSF.F337	NA	NA	NA	NA		Illumina.MiSeq
OSF.F338	Rana pretsiosa	Rana	Ranidae	Anura	Adult	Wild	Wild	Rana pretsiosa.Wild	unknown	Uknown	Morris	British Columbia	Canada	Temperate	NA	NA	Aquatic	Semi_aquatic	NA	3_10_2016	March.2029	Spring	Pacific.Northwest	Unknown	Sterile_Provasoli	skin	MoBioPS_Plate	2x192	Dalhousie	Andy.Loudon	Keep	OSF.F338	NA	NA	NA	NA		Illumina.MiSeq
